transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
6056,06/09/2023,09:29:58,1,3,Eindhoven,3.5,Tea,Herbal tea
6057,06/06/2023,08:58:48,2,1,Alkmaar,3.5,Bakery,Pie
6058,06/10/2023,11:01:07,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6059,06/10/2023,17:02:03,1,2,Utrecht,3.25,Tea,Chai tea
6060,06/11/2023,16:56:15,4,2,Utrecht,3.15,Tea,Green tea
6061,06/10/2023,18:16:02,2,3,Eindhoven,4.25,Coffee,Syrup coffee
6062,06/10/2023,18:49:58,,2,Utrecht,6.3,Coffee,Organic blended coffee
6063,06/11/2023,07:40:08,3,3,Eindhoven,3.25,Tea,Chai tea
6064,06/08/2023,08:27:35,1,1,Alkmaar,3.0,Bakery,Scone
6065,06/06/2023,08:42:34,2,1,Alkmaar,3.0,Tea,Black tea
6066,06/07/2023,08:54:23,2,3,Eindhoven,3.5,Tea,Herbal tea
6067,06/10/2023,10:32:12,1,2,Utrecht,3.0,Tea,Black tea
6068,06/06/2023,08:48:34,1,2,Utrecht,6.3,Coffee,Organic blended coffee
6069,06/09/2023,19:36:47,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6070,06/07/2023,10:36:44,2,3,Eindhoven,3.15,Tea,Green tea
6071,06/06/2023,11:54:03,1,2,Utrecht,3.75,Bakery,Sandwich
6072,06/11/2023,15:55:08,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6073,06/08/2023,10:17:14,1,3,Eindhoven,3.0,Bakery,Scone
6074,06/06/2023,17:02:11,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6075,06/09/2023,10:07:42,2,3,Eindhoven,3.5,Tea,Herbal tea
6076,06/09/2023,10:09:53,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6077,06/09/2023,06:49:52,2,3,Eindhoven,3.15,Tea,Green tea
6078,06/11/2023,18:33:55,3,2,Utrecht,3.15,Tea,Green tea
6079,06/09/2023,08:08:44,5,1,Alkmaar,4.5,Chocolate,Hot chocolate
6080,06/11/2023,13:54:52,3,1,Alkmaar,3.5,Tea,Herbal tea
6081,06/06/2023,14:14:03,2,1,Alkmaar,3.0,Tea,Black tea
6082,06/08/2023,16:31:40,1,2,Utrecht,3.15,Tea,Green tea
6083,06/11/2023,18:33:46,2,3,Eindhoven,3.25,Tea,Chai tea
6084,06/09/2023,12:53:55,6,2,Utrecht,3.5,Tea,Herbal tea
6085,06/09/2023,12:07:12,1,1,Alkmaar,3.0,Tea,Black tea
6086,06/10/2023,08:24:19,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6087,06/08/2023,19:11:56,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6088,06/05/2023,08:19:14,1,3,Eindhoven,2.0,Coffee,Black coffee
6089,06/10/2023,16:33:02,2,2,Utrecht,3.5,Coffee,Milk coffee
6090,06/07/2023,12:34:16,1,2,Utrecht,4.25,Coffee,Syrup coffee
6091,06/10/2023,11:53:18,2,3,Eindhoven,3.5,Bakery,Pie
6092,06/07/2023,06:33:27,2,2,Utrecht,3.0,Bakery,Scone
6093,06/07/2023,06:27:43,1,2,Utrecht,3.0,Bakery,Scone
6094,06/07/2023,17:19:47,1,2,Utrecht,3.25,Tea,Chai tea
6095,06/09/2023,17:32:40,1,2,Utrecht,3.5,Bakery,Pie
6096,06/10/2023,16:14:00,1,3,Eindhoven,3.5,Coffee,Milk coffee
6097,06/09/2023,14:12:23,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6098,06/08/2023,08:01:32,2,2,Utrecht,3.0,Bakery,Scone
6099,06/09/2023,15:59:56,2,3,Eindhoven,3.5,Tea,Herbal tea
6100,06/09/2023,17:10:02,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6101,06/10/2023,08:36:09,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6102,06/08/2023,08:29:31,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6103,06/08/2023,10:25:29,2,1,Alkmaar,3.5,Tea,Herbal tea
6104,06/10/2023,16:49:07,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6105,06/11/2023,11:53:49,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6106,06/08/2023,11:09:28,1,2,Utrecht,3.75,Bakery,Sandwich
6107,06/10/2023,17:56:44,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6108,06/09/2023,09:14:35,1,2,Utrecht,3.5,Bakery,Pie
6109,06/10/2023,18:25:34,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
6110,06/08/2023,09:23:08,1,2,Utrecht,3.0,Tea,Black tea
6111,06/07/2023,09:26:03,1,1,Alkmaar,3.25,Tea,Chai tea
6112,06/09/2023,08:45:37,1,1,Alkmaar,4.25,Coffee,Syrup coffee
6113,06/10/2023,06:05:01,4,2,Utrecht,4.5,Chocolate,Hot chocolate
6114,06/11/2023,09:02:51,1,2,Utrecht,3.75,Bakery,Sandwich
6115,06/09/2023,19:50:25,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6116,06/07/2023,10:56:56,2,3,Eindhoven,3.25,Tea,Chai tea
6117,06/08/2023,06:35:15,1,2,Utrecht,3.15,Tea,Green tea
6118,06/06/2023,10:48:13,2,2,Utrecht,3.15,Tea,Green tea
6119,06/11/2023,17:29:10,,3,Eindhoven,6.3,Coffee,Organic blended coffee
6120,06/05/2023,14:21:44,2,1,Alkmaar,3.5,Bakery,Pie
6121,06/08/2023,08:43:33,3,2,Utrecht,4.5,Chocolate,Hot chocolate
6122,06/07/2023,09:21:01,4,2,Utrecht,4.5,Chocolate,Hot chocolate
6123,06/09/2023,09:41:31,2,2,Utrecht,3.25,Tea,Chai tea
6124,06/08/2023,15:25:23,1,3,Eindhoven,3.0,Bakery,Scone
6125,06/10/2023,17:51:29,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6126,06/11/2023,10:44:46,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
6127,06/11/2023,18:35:48,2,2,Utrecht,3.5,Bakery,Pie
6128,06/10/2023,13:08:47,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6129,06/08/2023,12:18:22,1,1,Alkmaar,3.75,Bakery,Sandwich
6130,06/09/2023,09:20:05,1,2,Utrecht,2.0,Coffee,Black coffee
6131,06/11/2023,07:05:22,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6132,06/10/2023,11:17:30,2,1,Alkmaar,3.15,Tea,Green tea
6133,06/06/2023,18:23:39,1,2,Utrecht,3.25,Tea,Chai tea
6134,06/08/2023,11:48:05,2,2,Utrecht,2.0,Coffee,Black coffee
6135,06/08/2023,17:50:31,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6136,06/11/2023,09:21:39,2,3,Eindhoven,3.5,Tea,Herbal tea
6137,06/07/2023,08:51:51,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6138,06/09/2023,18:34:01,2,1,Alkmaar,3.25,Tea,Chai tea
6139,06/08/2023,16:48:53,2,1,Alkmaar,3.75,Bakery,Sandwich
6140,06/06/2023,09:18:24,2,3,Eindhoven,3.0,Bakery,Scone
6141,06/06/2023,10:14:53,4,2,Utrecht,2.0,Coffee,Black coffee
6142,06/05/2023,15:12:23,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
6143,06/05/2023,17:52:02,1,2,Utrecht,3.0,Bakery,Scone
6144,06/06/2023,19:54:06,1,1,Alkmaar,3.15,Tea,Green tea
6145,06/11/2023,08:09:59,2,1,Alkmaar,3.15,Tea,Green tea
6146,06/06/2023,08:46:30,2,1,Alkmaar,3.5,Coffee,Milk coffee
6147,06/08/2023,16:18:38,1,1,Alkmaar,3.15,Tea,Green tea
6148,06/09/2023,12:42:15,1,2,Utrecht,3.0,Bakery,Scone
6149,06/10/2023,09:53:27,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6150,06/10/2023,19:45:12,3,2,Utrecht,4.5,Chocolate,Hot chocolate
6151,06/08/2023,16:56:26,2,2,Utrecht,3.0,Tea,Black tea
6152,06/06/2023,09:47:23,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6153,06/11/2023,16:54:27,6,2,Utrecht,3.75,Bakery,Sandwich
6154,06/08/2023,08:49:09,1,1,Alkmaar,3.75,Bakery,Sandwich
6155,06/11/2023,11:17:50,2,3,Eindhoven,3.25,Tea,Chai tea
6156,06/07/2023,10:51:39,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6157,06/08/2023,12:12:23,2,1,Alkmaar,3.0,Tea,Black tea
6158,06/09/2023,06:24:51,2,3,Eindhoven,3.15,Tea,Green tea
6159,06/09/2023,11:08:17,2,3,Eindhoven,3.5,Bakery,Pie
6160,06/07/2023,16:10:12,1,2,Utrecht,4.25,Coffee,Syrup coffee
6161,06/07/2023,16:04:43,1,1,Alkmaar,3.75,Bakery,Sandwich
6162,06/11/2023,10:22:34,1,3,Eindhoven,3.15,Tea,Green tea
6163,06/10/2023,17:25:17,2,2,Utrecht,3.0,Tea,Black tea
6164,06/08/2023,15:54:28,1,1,Alkmaar,3.5,Coffee,Milk coffee
6165,06/10/2023,10:17:39,2,3,Eindhoven,2.0,Coffee,Black coffee
6166,06/07/2023,10:10:01,1,3,Eindhoven,4.25,Coffee,Syrup coffee
6167,06/09/2023,15:12:37,,2,Utrecht,4.5,Chocolate,Hot chocolate
6168,06/09/2023,17:54:46,2,2,Utrecht,4.25,Coffee,Syrup coffee
6169,06/07/2023,14:24:09,4,1,Alkmaar,2.0,Coffee,Black coffee
6170,06/09/2023,15:27:24,4,3,Eindhoven,4.25,Coffee,Syrup coffee
6171,06/11/2023,06:31:37,4,2,Utrecht,2.0,Coffee,Black coffee
6172,06/07/2023,15:43:07,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6173,06/08/2023,12:22:11,1,1,Alkmaar,3.5,Coffee,Milk coffee
6174,06/11/2023,09:20:14,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6175,06/07/2023,07:13:36,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6176,06/09/2023,19:54:30,2,1,Alkmaar,3.5,Bakery,Pie
6177,06/09/2023,13:56:40,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6178,06/08/2023,10:02:19,3,2,Utrecht,3.25,Tea,Chai tea
6179,06/10/2023,07:23:21,1,1,Alkmaar,4.25,Coffee,Syrup coffee
6180,06/07/2023,15:49:26,,2,Utrecht,3.5,Coffee,Milk coffee
6181,06/07/2023,19:00:22,2,1,Alkmaar,3.5,Coffee,Milk coffee
6182,06/11/2023,12:23:29,2,,Alkmaar,4.25,Coffee,Syrup coffee
6183,06/08/2023,19:44:05,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6184,06/11/2023,09:44:39,1,2,Utrecht,3.0,Tea,Black tea
6185,06/10/2023,10:29:42,1,3,Eindhoven,2.0,Coffee,Black coffee
6186,06/10/2023,17:20:51,1,,Eindhoven,3.5,Bakery,Pie
6187,06/10/2023,16:24:28,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6188,06/09/2023,18:39:05,1,,Utrecht,4.25,Coffee,Syrup coffee
6189,06/11/2023,14:00:48,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
6190,06/09/2023,10:18:07,1,3,Eindhoven,4.25,Coffee,Syrup coffee
6191,06/06/2023,14:46:20,2,1,Alkmaar,3.25,Tea,Chai tea
6192,06/06/2023,11:43:24,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6193,06/08/2023,09:07:33,1,2,Utrecht,3.5,Tea,Herbal tea
6194,06/06/2023,17:51:10,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6195,06/10/2023,08:37:59,1,2,Utrecht,2.0,Coffee,Black coffee
6196,06/10/2023,06:52:38,1,3,Eindhoven,3.0,Tea,Black tea
6197,06/10/2023,13:46:50,1,2,Utrecht,3.15,Tea,Green tea
6198,06/08/2023,19:44:21,1,2,Utrecht,3.75,Bakery,Sandwich
6199,06/10/2023,09:24:02,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6200,06/10/2023,12:49:26,4,2,Utrecht,3.25,Tea,Chai tea
6201,06/08/2023,17:16:31,2,2,Utrecht,3.5,Bakery,Pie
6202,06/10/2023,18:49:02,2,2,Utrecht,3.15,Tea,Green tea
6203,06/11/2023,13:31:14,2,2,Utrecht,3.0,Bakery,Scone
6204,06/08/2023,17:57:10,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6205,06/09/2023,09:21:03,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6206,06/11/2023,18:05:19,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6207,06/07/2023,12:37:15,1,3,Eindhoven,3.5,Bakery,Pie
6208,06/10/2023,08:30:16,2,3,Eindhoven,3.75,Bakery,Sandwich
6209,06/10/2023,16:51:01,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
6210,06/08/2023,17:03:26,2,2,Utrecht,3.0,Bakery,Scone
6211,06/06/2023,08:01:43,5,1,Alkmaar,3.15,Tea,Green tea
6212,06/10/2023,16:09:39,3,2,Utrecht,3.25,Tea,Chai tea
6213,06/09/2023,11:02:21,3,1,Alkmaar,4.25,Coffee,Syrup coffee
6214,06/11/2023,08:41:12,2,2,Utrecht,3.5,Coffee,Milk coffee
6215,06/08/2023,12:39:10,1,2,Utrecht,3.5,Tea,Herbal tea
6216,06/10/2023,08:01:25,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6217,06/10/2023,11:48:08,1,1,Alkmaar,3.25,Tea,Chai tea
6218,06/09/2023,16:54:59,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6219,06/11/2023,12:24:21,4,1,Alkmaar,3.5,Bakery,Pie
6220,06/08/2023,12:51:50,2,3,Eindhoven,3.25,Tea,Chai tea
6221,06/08/2023,10:17:27,3,1,Alkmaar,3.5,Bakery,Pie
6222,06/11/2023,07:26:43,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6223,06/08/2023,12:25:31,1,1,Alkmaar,3.15,Tea,Green tea
6224,06/08/2023,12:51:11,2,1,Alkmaar,3.15,Tea,Green tea
6225,06/07/2023,11:42:36,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6226,06/11/2023,13:40:22,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6227,06/09/2023,19:30:22,4,2,Utrecht,3.25,Tea,Chai tea
6228,06/08/2023,08:20:21,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6229,06/09/2023,09:40:22,1,3,Eindhoven,4.25,Coffee,Syrup coffee
6230,06/10/2023,08:39:22,4,2,Utrecht,3.75,Bakery,Sandwich
6231,06/10/2023,16:12:47,1,2,Utrecht,3.5,Bakery,Pie
6232,06/09/2023,17:16:39,3,1,Alkmaar,3.75,Bakery,Sandwich
6233,06/11/2023,11:40:32,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6234,06/09/2023,09:58:30,1,2,Utrecht,3.5,Tea,Herbal tea
6235,06/10/2023,08:26:57,2,1,Alkmaar,3.75,Bakery,Sandwich
6236,06/09/2023,18:48:58,1,1,Alkmaar,3.75,Bakery,Sandwich
6237,06/06/2023,12:35:03,1,1,Alkmaar,3.5,Coffee,Milk coffee
6238,06/11/2023,10:38:11,2,2,Utrecht,3.5,Bakery,Pie
6239,06/11/2023,13:35:18,2,1,Alkmaar,3.5,Tea,Herbal tea
6240,06/08/2023,10:36:44,3,2,Utrecht,3.5,Bakery,Pie
6241,06/11/2023,10:14:21,1,3,Eindhoven,2.0,Coffee,Black coffee
6242,06/08/2023,07:05:40,2,2,Utrecht,3.5,Coffee,Milk coffee
6243,06/08/2023,08:08:41,1,3,Eindhoven,3.75,Bakery,Sandwich
6244,06/06/2023,10:27:31,,1,Alkmaar,4.5,Chocolate,Hot chocolate
6245,06/07/2023,08:05:34,6,1,Alkmaar,6.3,Coffee,Organic blended coffee
6246,06/10/2023,12:14:59,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6247,06/10/2023,09:07:48,1,2,Utrecht,3.5,Bakery,Pie
6248,06/08/2023,16:22:41,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6249,06/06/2023,09:19:28,3,2,Utrecht,4.5,Chocolate,Hot chocolate
6250,06/10/2023,14:54:01,4,1,Alkmaar,3.0,Bakery,Scone
6251,06/07/2023,10:51:08,2,3,Eindhoven,3.75,Bakery,Sandwich
6252,06/10/2023,13:27:02,1,1,Alkmaar,3.5,Coffee,Milk coffee
6253,06/06/2023,06:58:40,2,2,Utrecht,3.5,Bakery,Pie
6254,06/10/2023,06:34:17,2,2,Utrecht,4.25,Coffee,Syrup coffee
6255,06/06/2023,10:00:07,2,3,Eindhoven,3.0,Tea,Black tea
6256,06/06/2023,11:20:01,4,1,Alkmaar,3.5,Bakery,Pie
6257,06/10/2023,09:50:58,2,1,Alkmaar,3.15,Tea,Green tea
6258,06/07/2023,11:19:39,1,2,Utrecht,3.0,Bakery,Scone
6259,06/09/2023,06:31:11,2,3,Eindhoven,3.0,Bakery,Scone
6260,06/10/2023,11:54:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6261,06/11/2023,06:14:10,1,2,Utrecht,4.25,Coffee,Syrup coffee
6262,06/10/2023,19:28:33,2,3,Eindhoven,3.25,Tea,Chai tea
6263,06/07/2023,10:24:28,1,2,Utrecht,3.25,Tea,Chai tea
6264,06/10/2023,16:16:07,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6265,06/09/2023,12:25:50,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6266,06/06/2023,08:57:19,2,3,Eindhoven,3.5,Tea,Herbal tea
6267,06/08/2023,08:58:12,1,2,Utrecht,3.0,Tea,Black tea
6268,06/05/2023,17:52:49,2,1,Alkmaar,3.0,Bakery,Scone
6269,06/11/2023,07:10:33,2,1,Alkmaar,3.0,Bakery,Scone
6270,06/08/2023,18:46:16,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
6271,06/11/2023,08:30:57,1,3,Eindhoven,4.25,Coffee,Syrup coffee
6272,06/08/2023,11:20:55,2,3,Eindhoven,3.0,Bakery,Scone
6273,06/10/2023,12:35:45,1,3,Eindhoven,3.25,Tea,Chai tea
6274,06/06/2023,15:40:11,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
6275,06/11/2023,12:46:32,2,1,Alkmaar,3.0,Bakery,Scone
6276,06/06/2023,08:10:19,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
6277,06/10/2023,14:49:53,1,2,Utrecht,3.75,Bakery,Sandwich
6278,06/11/2023,08:33:55,2,2,Utrecht,4.25,Coffee,Syrup coffee
6279,06/09/2023,06:33:31,6,1,Alkmaar,4.25,Coffee,Syrup coffee
6280,06/08/2023,09:26:53,1,1,Alkmaar,3.0,Bakery,Scone
6281,06/11/2023,19:07:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6282,06/08/2023,08:49:08,1,2,Utrecht,3.25,Tea,Chai tea
6283,06/10/2023,18:38:44,4,3,Eindhoven,3.5,Tea,Herbal tea
6284,06/09/2023,09:50:46,4,2,Utrecht,3.0,Bakery,Scone
6285,06/09/2023,10:12:02,4,3,Eindhoven,3.5,Tea,Herbal tea
6286,06/10/2023,16:59:21,,1,Alkmaar,3.0,Bakery,Scone
6287,06/07/2023,08:21:37,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6288,06/08/2023,12:35:12,6,1,Alkmaar,2.0,Coffee,Black coffee
6289,06/06/2023,09:09:03,4,1,Alkmaar,2.0,Coffee,Black coffee
6290,06/05/2023,13:12:55,3,1,Alkmaar,3.75,Bakery,Sandwich
6291,06/09/2023,16:49:03,1,2,Utrecht,4.25,Coffee,Syrup coffee
6292,06/08/2023,13:19:43,2,2,Utrecht,4.25,Coffee,Syrup coffee
6293,06/09/2023,17:32:07,2,2,Utrecht,2.0,Coffee,Black coffee
6294,06/11/2023,19:48:13,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6295,06/10/2023,16:05:29,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6296,06/09/2023,06:08:26,1,3,Eindhoven,3.0,Tea,Black tea
6297,06/09/2023,14:07:13,2,2,Utrecht,3.75,Bakery,Sandwich
6298,06/06/2023,17:59:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6299,06/09/2023,13:22:59,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6300,06/08/2023,10:52:14,1,3,Eindhoven,3.25,Tea,Chai tea
6301,06/07/2023,12:15:18,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6302,06/11/2023,19:40:58,,2,Utrecht,3.15,Tea,Green tea
6303,06/06/2023,12:54:20,3,2,Utrecht,6.3,Coffee,Organic blended coffee
6304,06/09/2023,10:06:09,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6305,06/10/2023,11:12:06,1,3,Eindhoven,3.0,Bakery,Scone
6306,06/11/2023,09:52:59,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6307,06/08/2023,16:34:30,3,2,Utrecht,3.75,Bakery,Sandwich
6308,06/07/2023,11:29:01,1,2,Utrecht,6.3,Coffee,Organic blended coffee
6309,06/10/2023,09:07:54,1,1,Alkmaar,3.0,Bakery,Scone
6310,06/09/2023,10:53:27,1,2,Utrecht,3.0,Tea,Black tea
6311,06/10/2023,14:01:43,1,3,Eindhoven,3.25,Tea,Chai tea
6312,06/10/2023,14:28:48,2,1,Alkmaar,3.5,Tea,Herbal tea
6313,06/06/2023,18:34:20,1,1,Alkmaar,2.0,Coffee,Black coffee
6314,06/11/2023,17:14:47,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6315,06/11/2023,16:15:20,2,3,Eindhoven,2.0,Coffee,Black coffee
6316,06/10/2023,13:45:54,3,1,Alkmaar,3.75,Bakery,Sandwich
6317,06/09/2023,18:47:15,1,2,Utrecht,3.15,Tea,Green tea
6318,06/07/2023,08:06:57,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6319,06/07/2023,06:48:01,2,3,Eindhoven,3.5,Coffee,Milk coffee
6320,06/08/2023,08:24:21,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6321,06/08/2023,09:39:03,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6322,06/11/2023,17:22:23,1,2,Utrecht,3.0,Bakery,Scone
6323,06/09/2023,17:13:06,2,2,Utrecht,4.25,Coffee,Syrup coffee
6324,06/09/2023,11:29:34,1,1,Alkmaar,3.25,Tea,Chai tea
6325,06/10/2023,18:05:54,2,1,Alkmaar,3.15,Tea,Green tea
6326,06/08/2023,11:31:31,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
6327,06/11/2023,13:23:08,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6328,06/10/2023,17:16:54,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6329,06/09/2023,17:23:57,2,2,Utrecht,3.5,Bakery,Pie
6330,06/06/2023,11:11:52,2,2,Utrecht,2.0,Coffee,Black coffee
6331,06/10/2023,19:40:08,2,1,Alkmaar,3.25,Tea,Chai tea
6332,06/06/2023,08:49:18,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6333,06/07/2023,09:04:35,1,1,Alkmaar,3.15,Tea,Green tea
6334,06/10/2023,08:10:36,4,3,Eindhoven,3.0,Tea,Black tea
6335,06/06/2023,10:18:50,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6336,06/09/2023,08:18:04,1,1,Alkmaar,3.15,Tea,Green tea
6337,06/08/2023,09:07:26,1,1,Alkmaar,3.5,Bakery,Pie
6338,06/10/2023,09:45:13,1,2,Utrecht,3.0,Tea,Black tea
6339,06/07/2023,17:40:29,2,3,Eindhoven,3.25,Tea,Chai tea
6340,06/09/2023,13:49:42,2,1,Alkmaar,3.5,Tea,Herbal tea
6341,06/08/2023,06:32:01,2,2,Utrecht,3.75,Bakery,Sandwich
6342,06/11/2023,12:17:28,4,1,Alkmaar,3.75,Bakery,Sandwich
6343,06/10/2023,16:36:39,2,1,Alkmaar,4.25,Coffee,Syrup coffee
6344,06/10/2023,08:55:38,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
6345,06/08/2023,09:31:23,1,1,Alkmaar,3.0,Bakery,Scone
6346,06/09/2023,17:27:39,2,2,Utrecht,3.0,Bakery,Scone
6347,06/11/2023,15:53:32,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6348,06/10/2023,10:12:12,1,2,Utrecht,3.5,Bakery,Pie
6349,06/11/2023,16:37:31,4,2,Utrecht,3.5,Bakery,Pie
6350,06/08/2023,11:04:08,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6351,06/10/2023,15:17:39,1,2,Utrecht,3.5,Coffee,Milk coffee
6352,06/05/2023,11:40:06,1,1,Alkmaar,3.5,Tea,Herbal tea
6353,06/06/2023,18:16:01,1,2,Utrecht,3.0,Tea,Black tea
6354,06/10/2023,13:53:36,4,2,Utrecht,3.0,Tea,Black tea
6355,06/06/2023,13:44:07,2,2,Utrecht,4.25,Coffee,Syrup coffee
6356,06/08/2023,16:23:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6357,06/09/2023,11:36:09,1,3,Eindhoven,3.15,Tea,Green tea
6358,06/09/2023,16:22:40,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
6359,06/11/2023,16:25:27,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6360,06/06/2023,11:32:29,2,1,Alkmaar,3.25,Tea,Chai tea
6361,06/10/2023,08:40:14,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6362,06/07/2023,09:31:43,2,3,Eindhoven,3.0,Bakery,Scone
6363,06/07/2023,14:35:44,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
6364,06/08/2023,19:31:27,1,3,Eindhoven,3.5,Bakery,Pie
6365,06/05/2023,08:43:59,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6366,06/09/2023,11:09:41,2,2,Utrecht,3.25,Tea,Chai tea
6367,06/07/2023,11:53:35,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6368,06/11/2023,13:26:59,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6369,06/11/2023,09:11:22,1,1,Alkmaar,3.15,Tea,Green tea
6370,06/07/2023,06:43:30,2,3,Eindhoven,3.5,Tea,Herbal tea
6371,06/10/2023,12:49:50,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6372,06/07/2023,09:25:05,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6373,06/09/2023,08:48:14,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6374,06/10/2023,10:36:46,2,1,Alkmaar,3.0,Bakery,Scone
6375,06/08/2023,11:47:05,3,1,Alkmaar,3.5,Coffee,Milk coffee
6376,06/06/2023,11:48:17,1,1,Alkmaar,3.15,Tea,Green tea
6377,06/06/2023,12:41:28,2,1,Alkmaar,2.0,Coffee,Black coffee
6378,06/08/2023,19:48:40,3,2,Utrecht,3.75,Bakery,Sandwich
6379,06/10/2023,18:45:20,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6380,06/11/2023,10:05:12,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6381,06/09/2023,10:17:28,2,3,Eindhoven,3.5,Bakery,Pie
6382,06/10/2023,08:49:34,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6383,06/11/2023,10:10:50,2,2,Utrecht,2.0,Coffee,Black coffee
6384,06/10/2023,17:24:36,1,2,Utrecht,6.3,Coffee,Organic blended coffee
6385,06/08/2023,13:07:31,4,3,Eindhoven,3.15,Tea,Green tea
6386,06/11/2023,10:12:12,1,2,Utrecht,3.0,Tea,Black tea
6387,06/10/2023,17:59:04,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
